Time;Open;High;Low;Close;Volume;Marketcap
Apr 11, 2013;78.5;89.5;78.4;88.92;220352.5641;0
Apr 12, 2013;88.92;95.7;75;86.18;806487.6189;0
Apr 13, 2013;86.18;93.06;83.01;90.5;308143.0939;0
Apr 14, 2013;90.5;94.98;87;92.19;167740.9697;0
Apr 15, 2013;92.19;93.8;91;93.03;228961.6253;0
Apr 16, 2013;93.03;106;92.24;104;453477.3077;0
Apr 17, 2013;104;118.36;99;117.98;189946.5333;0
Apr 18, 2013;117.98;147;110;135;119292.1333;0
Apr 19, 2013;135;142.12;116.39;132.12;212167.1965;0
Apr 20, 2013;132.12;144.94;130.24;142.32;61914.41821;0
Apr 21, 2013;142.32;143.9;139.54;142.63;87988.90836;0
Apr 22, 2013;142.63;164.9;142.63;162.3;43442.26741;0
Apr 23, 2013;162.3;194.9;162.6;187.5;78920.05333;0
Apr 24, 2013;187.5;240.11;186.5;230;140941.9565;0
Apr 25, 2013;230;266;105;165;175367.4545;0
Apr 26, 2013;165;188.7;110.2;124.9;146362.8263;0
Apr 27, 2013;124.9;140;54.25;117;70064.71795;0
Apr 28, 2013;117;130;85.5;93;40037.16129;1488566728
Apr 29, 2013;93;110;84.44;90;104878.1378;1603768865
Apr 30, 2013;90;102;71.51;82.39;114008.0107;1542813125
May 01, 2013;82.39;84.5;50.01;68.36;366023.8444;1298954594
May 02, 2013;68.36;98.78;63.3;93.07;292819.4327;1168517495
May 03, 2013;93.07;113;86;109.01;240239.4276;1085995169
May 04, 2013;109.01;136.43;105.54;118.48;109807.7481;1250316563
May 05, 2013;118.48;132;115;126.62;75085.36566;1288693176
May 06, 2013;126.62;130.5;110;119.2;146016.0956;1249023060
May 07, 2013;119.2;127.4;118.5;127.4;123060.8909;1240593600
May 08, 2013;127.4;144.02;124.97;143.48;47146.02732;1264049202
May 09, 2013;143.48;166.43;140.97;154.2;19784.3061;1254535382
May 10, 2013;154.2;162;120.09;141.71;61673.44577;1305479080
May 11, 2013;141.71;144.99;121.45;136.9;24107.43608;1284207489
May 12, 2013;136.9;139.88;122.71;128;18610.8125;1281982625
May 13, 2013;128;136.68;127.5;134.44;22359.32461;1315710011
May 14, 2013;134.44;149.08;133;144;71918.64167;1243874488
May 15, 2013;144;146.93;134;139.23;94389.55685;1274623813
May 16, 2013;139.23;140.06;104;116.38;44390.53617;1325726787
May 17, 2013;116.38;126.9;91.11;106.25;88026.11953;1373723882
May 18, 2013;106.25;109;79;98.1;28514.52599;1379574546
May 19, 2013;98.1;116.3;92;112.9;22448.4473;1363204703
May 20, 2013;112.9;118.85;107;115.98;18293.67132;1363709900
May 21, 2013;115.98;124.9;106.01;112.25;14555.43697;1374013440
May 22, 2013;112.25;114;97.52;109.6;20530.25456;1385778993
May 23, 2013;109.6;116.78;109.5;113.2;24191.30742;1417769833
May 24, 2013;113.2;113.72;108.8;112.8;54606.83511;1491070770
May 25, 2013;112.8;122.5;111.54;117.7;19043.36449;1477958233
May 26, 2013;117.7;118.74;113;115.64;26662.8018;1495293015
May 27, 2013;115.64;117.47;112.4;114.82;54448.74586;1454029510
May 28, 2013;114.82;118.88;114.5;117.98;25078.45398;1446189975
May 29, 2013;117.98;119.8;109.42;111.4;22291.29264;1483734578
May 30, 2013;111.4;116.44;103.02;114.22;28598.97566;1445053941
May 31, 2013;114.22;118.97;112.1;118.21;18065.34134;1447870200
Jun 01, 2013;118.21;125.56;116.57;123.5;6633.969231;1451916165
Jun 02, 2013;123.5;125.31;122.25;123.21;106139.1283;1373837500
Jun 03, 2013;123.21;124.5;119.5;122.5;28900;1373708058
Jun 04, 2013;122.5;123.69;120.1;122.02;21719.74267;1365337545
Jun 05, 2013;122.02;123.08;121.1;122.89;16438.24559;1368486469
Jun 06, 2013;122.89;124.5;122;123.8;21760.82391;1327960200
Jun 07, 2013;123.8;126.93;123;126.3;61952.94458;1255258638
Jun 08, 2013;126.3;133.98;125.36;133.1;14360.78137;1219717920
Jun 09, 2013;133.1;133.5;128.2;131.99;122145.6375;1126642500
Jun 10, 2013;131.99;136;130.61;133.5;48391.76629;1198638945
Jun 11, 2013;133.5;135.47;124;129.77;13218.96817;1227874725
Jun 12, 2013;129.77;130.63;125.4;129;14955.81395;1219969853
Jun 13, 2013;129;132.72;127.6;132.25;25037.90699;1173637400
Jun 14, 2013;132.25;132.4;126.5;128.8;29094.70109;1128709292
Jun 15, 2013;128.8;130;126.33;128.82;17489.52026;1129245604
Jun 16, 2013;128.82;129.79;127.1;129.3;6684.20727;1124306272
Jun 17, 2013;129.3;130.1;115;122.5;12387.6;1149418485
Jun 18, 2013;122.5;122.78;115.11;120.74;51177.65032;1214216070
Jun 19, 2013;120.74;123.99;118.79;121.4;15493.15074;1224193838
Jun 20, 2013;121.4;123.5;119.5;121.9;38264.90976;1246104920
Jun 21, 2013;121.9;123.3;117;118.97;35621.78028;1239214238
Jun 22, 2013;118.97;119.13;106.15;111;7181.621622;1226110328
Jun 23, 2013;111;113.19;107;107.89;11081.74993;1218626490
Jun 24, 2013;107.89;108.99;88;100.44;31046.49542;1163935726
Jun 25, 2013;100.44;110.63;95;106.35;89956.31312;1178086140
Jun 26, 2013;106.35;109.6;103.23;109;12541.79725;1179105200
Jun 27, 2013;109;112.25;106;108.78;14082.7358;1150468023
Jun 28, 2013;108.78;110.3;100.3;103.95;46754.39923;1073887457
Jun 29, 2013;103.95;104.7;97.1;100;24176.164;1078198524
Jun 30, 2013;100;103.7;97.5;99.8;8167.334669;1096957771
Jul 01, 2013;99.8;101.75;98.9;99.9;51897.96496;1000065296
Jul 02, 2013;99.9;102.4;98.9;101.95;23983.80088;1024082228
Jul 03, 2013;101.95;113.3;101.03;107.35;61995.78947;881233116
Jul 04, 2013;107.35;110.99;104.66;108.25;46313.71363;915618609
Jul 05, 2013;108.25;114.48;107.12;111.29;65449.63069;778411179
Jul 06, 2013;111.29;115.01;107.56;109.5;25673.42466;799741619
Jul 07, 2013;109.5;109.96;107.51;108.2;27290.31885;848838979
Jul 08, 2013;108.2;109;106.2;107.9;41823.30862;871457940
Jul 09, 2013;107.9;108.33;100.76;102.09;24209.22715;873841849
Jul 10, 2013;102.09;109.98;100;103.33;44600.50711;988957719
Jul 11, 2013;103.33;105.49;101.83;104;30097.69231;1014650063
Jul 12, 2013;104;104;100.06;101.74;88813.82937;1067634684
Jul 13, 2013;101.74;101.79;92.25;94.66;34216.09339;1119796120
Jul 14, 2013;94.66;100.44;93;95;12820.61053;1080917760
Jul 15, 2013;95;98.12;93.85;97.51;33129.74156;1123658944
Jul 16, 2013;97.51;98.18;86.01;88.05;18565.03918;1113217032
Jul 17, 2013;88.05;92.57;87.51;90.41;18473.41776;1125658000
Jul 18, 2013;90.41;91.2;76;78.89;74290.15084;1035512825
Jul 19, 2013;78.89;84.27;72;80.04;31148.64568;1054083771
Jul 20, 2013;80.04;80.6;65.42;68.5;12665.10949;1022707665
Jul 21, 2013;68.5;75;66.81;69.66;11308.08786;1038798980
Jul 22, 2013;69.66;77;66.6;76.5;10943.79085;1048939081
Jul 23, 2013;76.5;80;72.46;76;29661.52632;1094484058
Jul 24, 2013;76;78.3;72.51;76.7;18190.03911;1082848325
Jul 25, 2013;76.7;89.84;75.53;88;24172.67045;1110587858
Jul 26, 2013;88;90.7;85;88.98;12148.71319;1100902800
Jul 27, 2013;88.98;104.17;88;93.99;15446.5624;1079491697
Jul 28, 2013;93.99;98.32;87.76;98.32;40546.2978;1144602838
Jul 29, 2013;98.32;99;92.86;94.42;25835.24677;1161619140
Jul 30, 2013;94.42;101.94;93.11;98.89;28582.22773;1240092366
Jul 31, 2013;98.89;100.73;96;97.1;50584.19156;1218777834
Aug 01, 2013;97.1;100;96.18;98.5;16195.67716;1195225200
Aug 02, 2013;98.5;98.8;86.2;90.07;32015.65449;1201487185
Aug 03, 2013;90.07;95.2;87.6;92;10109.23913;1196226508
Aug 04, 2013;92;93.1;89.27;89.82;7454.698285;1209797378
Aug 05, 2013;89.82;92;88;92;17641.87826;1222677176
Aug 06, 2013;92;92;89.8;91.6;15623.52838;1229098150
Aug 07, 2013;91.6;97.13;91.6;95.56;8624.00586;1229098150
Aug 08, 2013;95.56;95.99;92.3;95.09;26965.34862;1187105900
Aug 09, 2013;95.09;97.48;93.57;96.95;12800.02888;1185307130
Aug 10, 2013;96.95;97.48;96;96.02;4282.441158;1188153925
Aug 11, 2013;96.02;97;93;94.4;8914.300847;1211789250
Aug 12, 2013;94.4;100.58;94;98.78;21344.4017;1231248581
Aug 13, 2013;98.78;102.85;98.45;101.48;19768.05775;1259042650
Aug 14, 2013;101.48;107.99;100.47;107.96;51319.46276;1300656724
Aug 15, 2013;107.96;111.65;103.55;106.21;16808.22521;1271404657
Aug 16, 2013;106.21;108;103;104;14321.15385;1260352119
Aug 17, 2013;104;108;101.21;104.5;13329.11196;1312996375
Aug 18, 2013;104.5;105.89;102;104.95;10334.96903;1313544013
Aug 19, 2013;104.95;106;103.5;105.12;57240.0742;1377725475
Aug 20, 2013;105.12;107.77;105;106.72;27084.98876;1403829641
Aug 21, 2013;106.72;107.5;105.11;106.56;34852.42492;1428698678
Aug 22, 2013;106.56;106.96;105.22;105.99;16239.90943;1404437433
Aug 23, 2013;105.99;106.65;100.96;103.05;23050.3639;1374309422
Aug 24, 2013;103.05;105.79;101.94;102.8;10329.27626;1392768092
Aug 25, 2013;102.8;103.9;102.38;103;8639.067961;1417198897
Aug 26, 2013;103;105.19;102.7;105;13304.17524;1393847159
Aug 27, 2013;105;108.12;103.5;106.81;60535.24483;1469193138
Aug 28, 2013;106.81;109.64;104.5;109.6;14494.42336;1424675798
Aug 29, 2013;109.6;115;108;112.56;8954.658849;1422584866
Aug 30, 2013;112.56;113.32;108.78;109.99;51247.06337;1552288465
Aug 31, 2013;109.99;112.3;108.21;108.99;38037.9255;1574672051
Sep 01, 2013;108.99;114;108.23;112.75;16899.99113;1610215347
Sep 02, 2013;112.75;114.69;112;113.38;13021.78074;1581969854
Sep 03, 2013;113.38;123.75;111.77;118.5;19454.59916;1593346565
Sep 04, 2013;118.5;123.01;116.82;121.2;32386.44802;1477012118
Sep 05, 2013;121.2;125;119.68;123.3;27788.50608;1473965191
Sep 06, 2013;123.3;124.49;120.54;122;19875.51885;1389646450
Sep 07, 2013;122;122;118.44;118.51;14235.49996;1448411494
Sep 08, 2013;118.51;121.39;118.02;119.6;7628.390468;1419836072
Sep 09, 2013;119.6;122.99;119.14;122.11;29629.21464;1484085516
Sep 10, 2013;122.11;122.97;119.92;120.07;9412.489381;1470679164
Sep 11, 2013;120.07;133;120;131.29;39850.62381;1580450350
Sep 12, 2013;131.29;131.72;128.02;128.76;21612.62426;1556386219
Sep 13, 2013;128.76;131.2;128.18;129.3;20669.29312;1578699084
Sep 14, 2013;129.3;142.76;128.56;138.03;8705.274216;1512038756
Sep 15, 2013;138.03;148.7;135.89;141;5910.184397;1526085146
Sep 16, 2013;141;147.29;141;146.01;9509.106226;1542395098
Sep 17, 2013;146.01;148.5;142.11;144;8809.219444;1542278406
Sep 18, 2013;144;148.91;142.2;144;8680.054861;1540598328
Sep 19, 2013;144;145.8;130.09;132.51;20839.16233;1519883709
Sep 20, 2013;132.51;137.97;127.24;130.2;11007.56528;1489921944
Sep 21, 2013;130.2;134;121.9;121.9;5300.865463;1495101147
Sep 22, 2013;121.9;131.02;121.25;128.99;5838.858051;1515584736
Sep 23, 2013;128.99;129.87;124.06;126.32;6126.345788;1479037148
Sep 24, 2013;126.32;137.48;124;133.1;8125.53719;1494974356
Sep 25, 2013;133.1;136.02;131.38;132.62;9143.851606;1507033770
Sep 26, 2013;132.62;145.9;127.5;142.1;5900.727657;1509434269
Sep 27, 2013;142.1;145.52;137.51;139.35;25112.53391;1573520360
Sep 28, 2013;139.35;145.6;137.82;140.66;12990.88725;1585878762
Sep 29, 2013;140.66;142;136.5;136.71;17860.36135;1616584505
Sep 30, 2013;136.71;141;135.04;138.3;14508.34779;1566038425
Oct 01, 2013;138.3;142.23;137.9;139.42;9107.35619;1557001092
Oct 02, 2013;139.42;141.37;138;139.15;105640;1344930746
Oct 03, 2013;139.15;142;139.01;140.41;28749.03141;1457492615
Oct 04, 2013;140.41;141.2;131.14;135.05;16914.61755;1521498787
Oct 05, 2013;135.05;137.28;131;133.81;4806.44197;1516777519
Oct 06, 2013;133.81;135.99;132;134.38;4670.936151;1522686975
Oct 07, 2013;134.38;135;131;134;7108.991045;1498859918
Oct 08, 2013;134;135;132;133.4;4968.892054;1488277350
Oct 09, 2013;133.4;136.59;132.5;134.78;16331.18044;1544249376
Oct 10, 2013;134.78;138;134.7;135;10724.61926;1543701125
Oct 11, 2013;135;139;134.71;137.1;6914.20496;1547971040
Oct 12, 2013;137.1;142.66;134.83;138.93;10383.05622;1599426131
Oct 13, 2013;138.93;143;138.02;142.5;15340.50737;1634968839
Oct 14, 2013;142.5;145.81;141.36;143.88;29029.10272;1664129178
Oct 15, 2013;143.88;145.81;138.12;141.9;15604.73643;1720981439
Oct 16, 2013;141.9;144.44;139.41;140.3;44411.31148;1689851848
Oct 17, 2013;140.3;141.93;109.7;123;18385.94146;1734327563
Oct 18, 2013;123;132;120.1;130.99;28929.83663;1850219763
Oct 19, 2013;130.99;139.8;128.5;136.82;62993.01856;2046457291
Oct 20, 2013;136.82;138;135.3;136.7;14340.57937;2073319140
Oct 21, 2013;136.7;138;134.1;137.8;30570.97242;2164518143
Oct 22, 2013;137.8;139;135.12;135.8;45554.90059;2302910260
Oct 23, 2013;135.8;137.78;135.65;136.49;56524.75639;2540139399
Oct 24, 2013;136.49;142.1;135.8;139.5;148627.4194;2358198593
Oct 25, 2013;139.5;141.69;138.51;140.41;51742.09458;2222012384
Oct 26, 2013;140.41;141.85;138.87;140.1;16176.09208;2111296044
Oct 27, 2013;140.1;143.05;139.39;142.89;16264.65113;2339831217
Oct 28, 2013;142.89;147.65;141.5;147.53;14722.73233;2365837416
Oct 29, 2013;147.53;153.69;146.03;151.37;13143.09969;2436241934
Oct 30, 2013;151.37;158.1;150.62;158.09;17414.97438;2384492273
Oct 31, 2013;158.09;162.99;144.2;152.82;6917.292894;2433658800
Nov 01, 2013;152.82;159.94;150.75;157.59;7607.919284;2460742837
Nov 02, 2013;157.59;168.29;156.49;168.28;5968.343237;2462261645
Nov 03, 2013;168.28;195.8;167.08;183.15;13800.14906;2568713111
Nov 04, 2013;183.15;186.1;177.24;186.1;20831.59377;2737659088
Nov 05, 2013;186.1;197.37;183.18;192.78;53622.63202;2931598960
Nov 06, 2013;192.78;205.5;192.79;202.99;46811.95921;3138994688
Nov 07, 2013;202.99;227.98;200.7;227.97;98866.07185;3545560087
Nov 08, 2013;227.97;233.38;175.3;206.98;64223.81631;4045494603
Nov 09, 2013;206.98;208.97;176.6;197.88;85397.85628;4058705857
Nov 10, 2013;197.88;198.41;186.99;188.56;137356.1996;3910613095
Nov 11, 2013;188.56;207.81;188.95;206.91;28308.82993;4101635027
Nov 12, 2013;206.91;209.79;200.42;206.9;36527.84824;4317726291
Nov 13, 2013;206.9;216.5;204.2;216;60195.08981;4883103453
Nov 14, 2013;216;216.49;203.99;208;61371.81779;5038817795
Nov 15, 2013;208;214.99;205.43;211.17;55869.69409;5013561020
Nov 16, 2013;211.17;214.95;209.71;213.43;37420.88366;5282849105
Nov 17, 2013;213.43;214.86;211;211.69;55658.98814;5907842064
Nov 18, 2013;211.69;226.95;212.1;224;159770.1813;8449069629
Nov 19, 2013;224;238.98;221.95;238.16;296584.2963;7022949161
Nov 20, 2013;238.16;258.87;229;251.3;210653.3554;7100077964
Nov 21, 2013;251.3;272.52;251.41;264.1;87156.43165;8684240726
Nov 22, 2013;264.1;324.21;263.6;309.65;70501.24495;9276681716
Nov 23, 2013;309.65;358;308.01;355;46323.73803;9597335799
Nov 24, 2013;355;394.99;339.99;367.79;56136.92188;9317034156
Nov 25, 2013;367.79;372.52;289.96;336.32;60633.5264;9619646225
Nov 26, 2013;336.32;375.99;321.41;362.98;70166.74555;11176110593
Nov 27, 2013;362.98;391.79;358.97;380.04;92034.94632;12069885699
Nov 28, 2013;380.04;444.97;372.17;434.85;86297.37151;12435823060
Nov 29, 2013;434.85;447.49;402.54;433.4;93069.2365;13646039846
Nov 30, 2013;433.4;457.92;412.97;433.92;39300.99327;13620389321
Dec 01, 2013;433.92;476.94;427.98;461.96;195305.4083;11531708948
Dec 02, 2013;461.96;536.75;456.98;528.3;66723.66269;12591271606
Dec 03, 2013;528.3;787.93;521.98;785.43;25765.98296;13018451838
Dec 04, 2013;785.43;900.92;502.61;645.69;27202.76603;13903428351
Dec 05, 2013;645.69;649.99;453.29;637.97;105593.5878;12626914509
Dec 06, 2013;637.97;784.32;595.19;764.91;72934.30286;10025645095
Dec 07, 2013;764.91;821.99;682.28;802;101717.3955;8442962249
Dec 08, 2013;802;890.03;799.54;832.5;26141.79592;9627500113
Dec 09, 2013;832.5;854.99;745.21;795.01;27587.94732;10808715488
Dec 10, 2013;795.01;849.99;758.95;829.99;23759.65012;11966951486
Dec 11, 2013;829.99;974.96;825.08;969.96;24839.9369;10638546534
Dec 12, 2013;969.96;1094.78;914.27;1079.89;8101.149006;10578889955
Dec 13, 2013;1079.89;1224.48;1032.06;1101.38;13799.41764;10816819988
Dec 14, 2013;1101.38;1241.92;1049.96;1206.93;8641.148617;10578987915
Dec 15, 2013;1206.93;1232.94;1150.16;1205.66;11013.17892;10625517651
Dec 16, 2013;1205.66;1216.84;840.27;1004.39;36225.0111;8565534010
Dec 17, 2013;1004.39;1117.73;974.97;1096.56;20426.60019;8279623719
Dec 18, 2013;1096.56;1185.63;1064.91;1154.86;64891.93495;6347159168
Dec 19, 2013;1154.86;1239.7;1131.35;1237.55;19192.90986;8406397153
Dec 20, 2013;1237.55;1239.86;869.99;1106.35;21817.71537;7599576492
Dec 21, 2013;1106.35;1118.93;800.07;845.02;10805.8117;7363114611
Dec 22, 2013;845.02;895.96;576.03;697.02;10040.89036;7505757423
Dec 23, 2013;697.02;828.96;653.03;803.96;11491.63416;8192487202
Dec 24, 2013;803.96;980.03;787.73;918.95;8011.689428;8100042042
Dec 25, 2013;918.95;1067.7;911.96;1033.72;3442.030144;8305173374
Dec 26, 2013;1033.72;1056.76;856.06;919.93;17493.83997;9279735331
Dec 27, 2013;919.93;940.98;839.51;899.98;52070.8238;8955394564
Dec 28, 2013;899.98;989.89;882.11;936.77;34699.87297;8869918644
Dec 29, 2013;936.77;947.93;875.11;908.94;20915.90204;9082103621
Dec 30, 2013;908.94;927.9;837.98;919.88;22511.30582;9217167990
Dec 31, 2013;919.88;924.94;714.03;759.92;27499.34204;9191325349
Jan 01, 2014;759.92;779.96;678.88;714.97;31455.02609;9403308145
Jan 02, 2014;714.97;716.99;454.86;540.98;71147.73189;9781073921
Jan 03, 2014;540.98;745.96;522.44;731.95;51656.67054;9980135396
Jan 04, 2014;731.95;774.39;621.25;649.96;58472.8291;10477362437
Jan 05, 2014;649.96;690;610;640.48;113818.5361;11379660685
Jan 06, 2014;640.48;699.91;614.95;639.49;133803.0243;11620533603
Jan 07, 2014;639.49;724.92;631.01;713.24;114003.2752;9808299600
Jan 08, 2014;713.24;729.94;665.98;702.75;105550.4803;10310363180
Jan 09, 2014;702.75;709.95;673.93;707.25;84833.65147;10365397028
Jan 10, 2014;707.25;829.63;707.21;801.98;39747.62463;10634081648
Jan 11, 2014;801.98;836.83;767.87;803.05;55730.27831;11195636164
Jan 12, 2014;803.05;805.97;715.6;761.99;52000.02625;10578653198
Jan 13, 2014;761.99;803.95;734.98;784.96;58067.79963;10312375950
Jan 14, 2014;784.96;818.83;780.96;804.83;25880.9935;10218535832
Jan 15, 2014;804.83;813.94;776.96;805.94;34875.05273;10561305975
Jan 16, 2014;805.94;829.93;770.97;815.94;23469.00507;10255185612
Jan 17, 2014;815.94;886.21;810.47;856.91;45549.35758;10000663202
Jan 18, 2014;856.91;888.23;839.44;884.26;20415.60175;10315662000
Jan 19, 2014;884.26;932.16;848.32;924.69;26350.12815;10699504086
Jan 20, 2014;924.69;1029.86;911.36;1014.74;27251.01997;10694453430
Jan 21, 2014;1014.74;1093.44;964.74;1012.65;18759.98617;10620283205
Jan 22, 2014;1012.65;1043.98;879.85;879.9;20972.49687;10399573174
Jan 23, 2014;879.9;966.9;858.9;938.84;16623.81236;10113558120
Jan 24, 2014;938.84;964.64;866.55;936.95;37261.32664;9810138293
Jan 25, 2014;936.95;964.84;905.88;957.76;25375.77264;10509539619
Jan 26, 2014;957.76;1010.84;935;1005.32;32053.77392;10902798632
Jan 27, 2014;1005.32;1022.67;922.07;939.79;52387.87389;9503544085
Jan 28, 2014;939.79;949.24;879.94;922.91;48623.91783;10013251364
Jan 29, 2014;922.91;942.47;904.19;919.28;19563.57149;10182659550
Jan 30, 2014;919.28;973.09;915.06;941.22;31786.61737;10100339387
Jan 31, 2014;941.22;955.53;910.5;913.49;18728.06489;10238411820
Feb 01, 2014;913.49;929.75;867.22;894.16;21996.8462;10275202812
Feb 02, 2014;894.16;924.74;884.74;905.72;12477.25566;10190038654
Feb 03, 2014;905.72;958.07;901.88;954.8;14600.02095;10174774202
Feb 04, 2014;954.8;980.54;925.96;955.95;17375.07192;10229342305
Feb 05, 2014;955.95;974.25;943.18;962.21;23274.64899;10034436286
Feb 06, 2014;962.21;973.94;934.95;950.95;52693.30669;9662791119
Feb 07, 2014;950.95;958.06;936.27;944.16;120364.1332;8810607000
Feb 08, 2014;944.16;949.52;902.89;916.55;42270.03437;8337738240
Feb 09, 2014;916.55;978.41;915.86;961.05;40904.63555;8451228950
Feb 10, 2014;961.05;1038.06;950.66;1007;111974.1807;8430742782
Feb 11, 2014;1007;1021.45;937.23;943.54;77098.16224;8323817195
Feb 12, 2014;943.54;972.61;911.65;932.68;27198.61046;8073458481
Feb 13, 2014;932.68;950.56;918.86;925.67;41686.6702;7500376176
Feb 14, 2014;925.67;953.24;909.46;941.39;108887.9211;8206805878
Feb 15, 2014;941.39;954.71;924.59;938.85;28448.84699;8072579656
Feb 16, 2014;938.85;969.19;927.8;940.42;42599.79584;7650358837
Feb 17, 2014;940.42;959.38;934.41;953.31;33513.12794;7772386462
Feb 18, 2014;953.31;959.58;931.67;931.71;21482.11353;7779035355
Feb 19, 2014;931.71;949.1;900.76;926.64;14998.0575;7737830115
Feb 20, 2014;926.64;939.75;890.05;904.52;51856.23314;6909538974
Feb 21, 2014;904.52;908.77;800.93;828.87;57075.41593;7135603064
Feb 22, 2014;828.87;833.07;651.73;695.65;44927.7654;7526808473
Feb 23, 2014;695.65;719.26;632.08;648.78;48451.55523;7534325867
Feb 24, 2014;648.78;694.12;622.53;659.57;87775.21719;6796971990
Feb 25, 2014;659.57;700.04;500.04;582.63;216799.6842;6704461434
Feb 26, 2014;582.63;609.71;550.22;578.96;111653.1367;7254505067
Feb 27, 2014;578.96;585.12;511.9;531.13;48087.66215;7208406719
Feb 28, 2014;531.13;549.2;551.33;551.44;50914.15204;6843353924
Mar 01, 2014;551.44;540.03;502.18;527.68;35377.69102;7049084308
Mar 02, 2014;527.68;547.94;510.08;531.07;14971.20907;6978524072
Mar 03, 2014;531.07;540.03;510.37;526.8;182340.3493;8326933812
Mar 04, 2014;526.8;531.21;463.36;472.28;117185.9914;8317230356
Mar 05, 2014;472.28;490.12;448.31;483.95;46413.6791;8304000852
Mar 06, 2014;483.95;508.63;457.24;461.53;34814.85494;8286267327
Mar 07, 2014;461.53;571.61;409.22;411.92;82906.38959;7855629815
Mar 08, 2014;411.92;460.15;391.66;431.56;43225.04403;7712151171
Mar 09, 2014;431.56;490.59;396.72;455.59;33794.63992;7958687808
Mar 10, 2014;455.59;549.15;420.31;510.17;40456.71051;7846433315
Mar 11, 2014;510.17;516.88;491.85;507.12;23135.54977;7928102950
Mar 12, 2014;507.12;574.64;502.33;535.78;34755.31002;7905832725
Mar 13, 2014;535.78;650;522.84;593.14;19615.77368;7983960982
Mar 14, 2014;593.14;629.9;580.5;596.49;19973.17642;7869180480
Mar 15, 2014;596.49;599;570;573.94;7565.39011;7963443153
Mar 16, 2014;573.94;564.07;392.77;557.39;9467.859129;7903422086
Mar 17, 2014;557.39;562.93;541.54;544.56;26899.14794;7796513249
Mar 18, 2014;544.56;695.44;545.42;662.18;36261.28847;7704183118
Mar 19, 2014;662.18;686.22;645.16;661.85;21498.67795;7644702125
Mar 20, 2014;661.85;665.97;636.77;658.3;31251.55704;7382675346
Mar 21, 2014;658.3;661.83;636.22;648.26;59257.24246;7168656262
Mar 22, 2014;648.26;655.2;600.31;616.73;28149.59545;7090150172
Mar 23, 2014;616.73;625.68;588.58;609.21;15246.63088;7045871925
Mar 24, 2014;609.21;637.6;598.51;627.05;36212.26377;7326517067
Mar 25, 2014;627.05;633.68;594.7;612.97;22872.40811;7335179952
Mar 26, 2014;612.97;619.7;599.92;608.69;26944.91449;7298672082
Mar 27, 2014;608.69;640.79;608.2;619.43;100455.903;5923615602
Mar 28, 2014;619.43;636.13;616.06;625.04;94119.25637;6232801684
Mar 29, 2014;625.04;631.23;610.61;614.03;18153.99899;6178428029
Mar 30, 2014;614.03;628.83;609.18;624.03;68840.11987;5791419543
Mar 31, 2014;624.03;627.28;613.17;619.14;45634.26689;5752294437
Apr 01, 2014;619.14;622.49;602.74;606.38;58850.55576;6023351178
Apr 02, 2014;606.38;611.72;585.66;598.93;82893.82733;5506313797
Apr 03, 2014;598.93;607.08;590.14;594.96;68518.05163;5604036051
Apr 04, 2014;594.96;598.41;560.35;565.99;40505.1326;5641613449
Apr 05, 2014;565.99;587.42;540.22;549.6;24389.55604;5824866676
Apr 06, 2014;549.6;569.96;537.16;564.34;18147.57061;5808861023
Apr 07, 2014;564.34;564.32;538.63;551.16;28334.05908;5670830650
Apr 08, 2014;551.16;572.52;531.27;567.56;19243.07562;5718579640
Apr 09, 2014;567.56;569.66;550.43;562.89;23458.22452;5589580215
Apr 10, 2014;562.89;575.42;546.26;562.45;99330.25158;4611917257
Apr 11, 2014;562.45;567.75;460.45;460.45;135873.1676;5318033925
Apr 12, 2014;460.45;514.95;453.75;482.61;39838.58602;5321874506
Apr 13, 2014;482.61;494.28;473.78;477.11;47145.3124;5234667259
Apr 14, 2014;477.11;479.04;424.03;446.92;113510.6954;5802302128
Apr 15, 2014;446.92;473.43;422.49;444.66;111458.1928;6522974948
Apr 16, 2014;444.66;487.35;438.03;463.45;121868.81;6674473792
Apr 17, 2014;463.45;480.27;409.25;424.37;80178.85336;6278792387
Apr 18, 2014;424.37;448.74;386.67;436.31;43644.19793;6074116360
Apr 19, 2014;436.31;456.46;415.51;444.36;44081.82555;6353700029
Apr 20, 2014;444.36;461.17;439.37;456.63;26505.26685;6312896984
Apr 21, 2014;456.63;472.38;446.3;455.69;33293.2476;6284666435
Apr 22, 2014;455.69;485.06;447.98;462.38;25240.92738;6187034895
Apr 23, 2014;462.38;480.69;457.57;466.56;21035.94393;6231920621
Apr 24, 2014;466.56;479.66;451.07;457.34;28445.79525;6350012525
Apr 25, 2014;457.34;463.45;384.63;384.63;121822.2708;5857079867
Apr 26, 2014;384.63;450.4;355.71;435.14;28070.50604;5822776642
Apr 27, 2014;435.14;469.83;428.02;437.65;25018.85068;5542720307
Apr 28, 2014;437.65;454.15;409.85;427.6;55838.63424;5593864954
Apr 29, 2014;427.6;497.83;420.08;478.38;34285.29621;5683724524
Apr 30, 2014;478.38;526.63;466.43;526.43;28959.02589;5690810165
May 01, 2014;526.43;549.05;496.08;536.95;23972.06444;5821425472
May 02, 2014;536.95;537.03;486.89;502;20705.57769;5716625927
May 03, 2014;502;512.15;472;485.52;20286.7853;5570422954
May 04, 2014;485.52;516.89;473.16;506.02;11108.7704;5554777406
